game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
167355,Nemesis,['Adam Kwapiński'],"['Piotr Foksowicz', 'Ewa Labak', 'Michał Oracz', 'Patryk Jędraszek', 'Paweł Samborski', 'Piotr Gacek', 'Andrzej Półtoranos']",2018,1,5,12,180,90,180,"['Awaken Realms', 'Rebel Sp. z o.o.', 'Arclight', 'Asmodee China', 'Cranio Creations', 'Delta Vision Publishing', 'Funforge', 'Galápagos Jogos', 'Hobby World', 'Korea Boardgames Co., Ltd.', 'MINDOK', 'Rebel Studio']","['Adventure', 'Horror', 'Miniatures', 'Science Fiction']","['Category: Dungeon Crawler', 'Components: Dice with Icons', 'Components: Miniatures', 'Components: Polyhedral (not D6) dice', 'Creatures: Aliens / Extraterrestrials', 'Crowdfunding: Kickstarter', 'Game: Nemesis', 'Players: Games with Solitaire Rules']","['Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Hidden Roles', 'Modular Board', 'Player Elimination', 'Semi-Cooperative Game', 'Solo / Solitaire Game', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']",,,,,2018-12-08,24,2021-02-06,1658,2018-12-08,,,,,,,,,,,,,,,,,,,,,8,2021-02-06,303,2018-12-08,,,,,https://boardgamegeek.com/boardgame/167355
164928,Orléans,['Reiner Stockhausen'],['Klemens Franz'],2014,2,4,12,90,90,90,"['dlp games', 'Arclight', 'Arrakis Games', 'Baldar', 'Cranio Creations', 'GaGa Games', 'Matagot', 'MeepleBR', ""Surfin' Meeple China"", 'Swan Panasia Co., Ltd.', 'Tasty Minstrel Games', 'White Goblin Games']","['Medieval', 'Religious', 'Travel']","['Cities: Orléans (France)', 'Country: France', 'Crowdfunding: Kickstarter', 'Crowdfunding: Wspieram', 'Game: Orléans', 'Players: Games with expansions that add solo play']","['Deck, Bag, and Pool Building', 'Point to Point Movement', 'Turn Order: Progressive']",,,,,2018-10-06,23,2020-09-05,27,2019-01-26,,,,,,,,,,,,,,,,,19,2020-08-08,22,2018-10-20,,,,,,,,,https://boardgamegeek.com/boardgame/164928
96848,Mage Knight Board Game,['Vlaada Chvátil'],"['J. Lonnee', 'Chris Raimo', 'Milan Vavroň']",2011,1,4,14,240,60,240,"['WizKids', 'Asmodee', 'Giochi Uniti', 'Intrafin Games', 'Lacerta', 'NECA', 'Pegasus Spiele', 'REXhry']","['Adventure', 'Exploration', 'Fantasy', 'Fighting']","['Components: Clix', 'Components: Miniatures', 'Components: Multi-Use Cards', 'Players: Games with Solitaire Rules', 'Setting: Mage Knight']","['Card Drafting', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",,,,,2018-10-06,21,2018-10-06,27,2021-05-08,,,,,,,,,,,,,,,,,23,2020-08-08,26,2018-11-17,10,2019-05-11,15,2020-09-19,,,,,https://boardgamegeek.com/boardgame/96848
237182,Root,['Cole Wehrle'],['Kyle Ferrin'],2018,2,4,10,90,60,90,"['Leder Games', '2Tomatoes Games', 'Arclight', 'CMON Global Limited', 'CrowD Games', 'Fox in the Box', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'Matagot', 'MeepleBR', 'MS Edizioni', 'Portal Games', 'Quality Beast', 'YOKA Games']","['Animals', 'Fantasy', 'Wargame']","['Animals: Birds', 'Animals: Cats', 'Animals: Foxes', 'Animals: Mice', 'Animals: Rabbits', 'Animals: Raccoons', 'Components: Control Boards', 'Components: Map (Continental / National scale)', 'Crowdfunding: Kickstarter', 'Game: Root', 'Players: Games with expansions that add solo play', 'Theme: Animal Battles', 'Theme: Anthropomorphic Animals', 'Theme: Nature', 'Theme: Trees and Forests']","['Action Queue', 'Action Retrieval', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Race', 'Variable Player Powers', 'Variable Set-up']",,,,,2018-10-06,26,2021-05-08,172,2018-10-06,,,,,,,,,,,,,,,,,24,2021-05-08,89,2018-10-06,,,,,14,2020-10-03,38,2018-10-06,https://boardgamegeek.com/boardgame/237182
3076,Puerto Rico,['Andreas Seyfarth'],"['Harald Lieske', 'Franz Vohwinkel']",2002,3,5,12,150,90,150,"['alea', 'Ravensburger', 'Albi', 'Devir', 'Filosofia Éditions', 'Kaissa Chess & Games', 'Lacerta', 'Lautapelit.fi', 'MINDOK', 'Rio Grande Games', 'Stratelibri', 'Swan Panasia Co., Ltd.', 'Tilsit', 'VAKKO']","['City Building', 'Economic', 'Farming']","['Country: Puerto Rico', 'Digital Implementations: Board Game Arena', 'Game: Puerto Rico', 'Mechanism: Tableau Building', 'Series: Alea Big Box', 'Theme: Colonial', 'Theme: Tropical']","['Action Drafting', 'End Game Bonuses', 'Follow', 'Hidden Victory Points', 'Increase Value of Unchosen Resources', 'Turn Order: Progressive', 'Variable Phase Order']",,,,,2018-10-06,15,2018-10-06,28,2021-02-20,,,,,,,,,,,,,,,,,19,2018-10-06,28,2021-01-16,,,,,,,,,https://boardgamegeek.com/boardgame/3076
199792,Everdell,['James A. Wilson'],"['Andrew Bosley', 'Dann May']",2018,1,4,13,80,40,80,"['Starling Games (II)', 'Abraxas', 'Arclight', 'CMON Global Limited', 'Galápagos Jogos', 'Gém Klub Kft.', 'Hobby World', 'Maldito Games', 'Matagot', 'Pegasus Spiele', 'Rebel Sp. z o.o.', 'REXhry', 'White Goblin Games', 'YOKA Games']","['Animals', 'Card Game', 'City Building', 'Fantasy']","['Components: 3-Dimensional (3D)', 'Crowdfunding: Kickstarter', 'Game: Everdell', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Animals: Badgers', 'Animals: Bats', 'Animals: Birds', 'Animals: Foxes', 'Animals: Hedgehogs / Porcupines', 'Animals: Lizards', 'Animals: Mice', 'Animals: Moles', 'Animals: Owls', 'Animals: Skunks', 'Animals: Squirrels', 'Animals: Turtles', 'Components: Meeples (Animal) / Animeeples', 'Misc: LongPack Games', 'Theme: Anthropomorphic Animals', 'Theme: Nature']","['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Income', 'Solo / Solitaire Game', 'Variable Set-up', 'Worker Placement']",,,,,2018-10-06,29,2021-05-08,443,2018-10-06,,,,,,,,,2,2020-05-23,19,2019-02-16,,,,,29,2021-04-03,231,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/199792
175914,Food Chain Magnate,"['Jeroen Doumen', 'Joris Wiersinga']","['Iris de Haan', 'Ynze Moedt']",2015,2,5,14,240,120,240,"['Splotter Spellen', 'Angry Lion Games', 'Ediciones MasQueOca', 'MS Edizioni', 'New Games Order, LLC', 'One Moment Games']","['Economic', 'Industry / Manufacturing']","[""Decades: The 1950's"", 'Digital Implementations: Boardgamecore', 'Theme: Food / Cooking']","['Card Drafting', 'Delayed Purchase', 'Income', 'Market', 'Modular Board', 'Network and Route Building', 'Simultaneous Action Selection']",,,,,2018-10-06,27,2019-11-30,30,2019-03-02,,,,,,,,,,,,,,,,,18,2018-10-06,22,2020-11-07,,,,,,,,,https://boardgamegeek.com/boardgame/175914
102794,Caverna: The Cave Farmers,['Uwe Rosenberg'],"['Javier González Cava', 'Klemens Franz']",2013,1,7,12,210,30,210,"['Lookout Games', '999 Games', 'CrowD Games', 'Devir', 'Filosofia Éditions', 'Funforge', 'Gemenot', 'Hobby Japan', 'HomoLudicus', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'Ludofy Creative', 'Mayfair Games', 'MINDOK', 'Swan Panasia Co., Ltd.', 'uplay.it edizioni']","['Animals', 'Economic', 'Fantasy', 'Farming']","['Animals: Cattle / Cows', 'Animals: Dogs', 'Animals: Donkeys', 'Animals: Sheep', 'Components: Meeples (Animal) / Animeeples', 'Game: Caverna (Uwe Rosenberg)', 'Players: Games with Solitaire Rules', 'Series: Harvest (Uwe Rosenberg)', 'Theme: Mining']","['Automatic Resource Growth', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Claim Action', 'Worker Placement']",,,,,2018-10-06,16,2018-10-06,31,2021-05-08,,,,,,,,,,,,,,,,,14,2018-10-06,26,2020-10-17,,,,,,,,,https://boardgamegeek.com/boardgame/102794
31260,Agricola,['Uwe Rosenberg'],['Klemens Franz'],2007,1,5,12,150,30,150,"['Lookout Games', '999 Games', 'Brain Games', 'Compaya.hu - Gamer Café Kft.', 'Devir', 'Filosofia Éditions', 'Funforge', 'Hobby Japan', 'Hobby World', 'HomoLudicus', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'MINDOK', 'Smart Ltd', 'Stratelibri', 'Swan Panasia Co., Ltd.', 'Ystari Games', 'Z-Man Games, Inc.']","['Animals', 'Economic', 'Farming']","['Animals: Cattle / Cows', 'Animals: Horses', 'Animals: Pigs', 'Animals: Sheep', 'Components: Meeples (Animal) / Animeeples', 'Digital Implementations: Boiteajeux', 'Game: Agricola', 'Mechanism: Tableau Building', 'Occupation: Farmer', 'Players: Games with Solitaire Rules', 'Series: Harvest (Uwe Rosenberg)']","['Advantage Token', 'Automatic Resource Growth', 'Drafting', 'Enclosure', 'Hand Management', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",,,,,2018-10-06,19,2018-10-06,32,2020-11-07,,,,,,,,,,,,,,,,,24,2018-10-06,32,2021-05-08,,,,,,,,,https://boardgamegeek.com/boardgame/31260
170216,Blood Rage,['Eric M. Lang'],"['Henning Ludvigsen', 'Thierry Masson', 'Mike McVey', 'Adrian Smith']",2015,2,4,14,90,60,90,"['Cool Mini Or Not', 'Arclight', 'Asmodee', 'Asterion Press', 'BoardM Factory', 'CMON Global Limited', 'CrowD Games', 'Delta Vision Publishing', 'Edge Entertainment', 'Fantasmagoria', 'Galápagos Jogos', 'Game Harbor', 'Guillotine Games', 'Portal Games', 'REXhry']","['Fantasy', 'Fighting', 'Miniatures', 'Mythology']","['Component: Dynamic Event Boards', 'Components: Control Boards', 'Components: Map (Continental / National scale)', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Blood Rage', 'Mythology: Norse', 'Theme: Vikings']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Drafting', 'Hand Management', 'Memory', 'Simultaneous Action Selection']",,,,,2018-10-06,25,2018-10-06,35,2020-10-31,,,,,,,,,,,,,,,,,28,2018-10-06,36,2021-05-22,14,2018-10-06,14,2018-10-06,,,,,https://boardgamegeek.com/boardgame/170216
205059,Mansions of Madness: Second Edition,['Nikki Valens'],"['Cristi Balanescu', 'Yoann Boissonnet', 'Anders Finér', 'Tony Foti', 'Corey Konieczka', 'Jacob Murray', 'Magali Villeneuve']",2016,1,5,14,180,120,180,"['Fantasy Flight Games', 'ADC Blackfire Entertainment', 'Arclight', 'Asmodee China', 'Asterion Press', 'Edge Entertainment', 'Galakta', 'Galápagos Jogos', 'Heidelberger Spieleverlag', 'Hobby World', 'Korea Boardgames Co., Ltd.', 'Siam Board Games']","['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle']","['Category: Dungeon Crawler', 'Components: Digital Hybrid - App/Website Required', 'Components: Miniatures', 'Game: Mansions of Madness', 'Players: Games with Solitaire Rules', 'Series: Arkham Horror Files (Fantasy Flight Games)', 'Theme: Cthulhu Mythos', 'Theme: Spooky Old Houses']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']",,,,,2018-10-06,23,2018-10-06,35,2021-04-10,,,,,,,,,,,,,,,,,,,,,9,2018-10-06,15,2020-12-05,,,,,https://boardgamegeek.com/boardgame/205059
221107,Pandemic Legacy: Season 2,"['Rob Daviau', 'Matt Leacock']","['Atha Kanaani', 'Chris Quilliams']",2017,2,4,14,60,60,60,"['Z-Man Games, Inc.', 'Asmodee', 'Asmodee China', 'Devir', 'Gém Klub Kft.', 'Hobby Japan', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'Lifestyle Boardgames Ltd']","['Environmental', 'Exploration', 'Medical']","['Components: Map (Global Scale)', 'Game: Pandemic', 'Mechanism: Campaign Games', 'Mechanism: Legacy', 'Theme: Post-Apocalyptic', 'Versions & Editions: Legacy Versions of Non-Legacy Games']","['Cooperative Game', 'Hand Management', 'Legacy Game', 'Pick-up and Deliver', 'Point to Point Movement', 'Set Collection', 'Trading', 'Variable Player Powers']",,,,,2018-10-06,31,2019-05-25,36,2019-01-05,,,,,,,,,,,,,,,,,17,2018-10-06,24,2019-03-09,6,2018-10-06,11,2020-11-14,,,,,https://boardgamegeek.com/boardgame/221107
180263,The 7th Continent,"['Ludovic Roudy', 'Bruno Sautter']",['Ludovic Roudy'],2017,1,4,14,1000,5,1000,"['Serious Poulp', 'Pegasus Spiele']","['Adventure', 'Card Game', 'Exploration', 'Science Fiction']","['Components: Map (Continental / National scale)', 'Components: Miniatures', 'Components: Official Music Soundtrack', 'Crowdfunding: Kickstarter', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Series: The 7th Continent']","['Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Addition', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",,,,,2018-10-06,13,2018-10-06,36,2021-03-20,,,,,,,,,,,,,,,,,,,,,4,2018-10-06,15,2021-05-08,,,,,https://boardgamegeek.com/boardgame/180263
276025,Maracaibo,['Alexander Pfister'],"['Fiore GmbH', 'Aline Kirrmann']",2019,1,4,12,120,30,120,"[""Game's Up"", 'BoardM Factory', 'Capstone Games', 'dlp games', 'Ediciones MasQueOca', 'Fishbone Games', 'Hobby World', 'MeepleBR', 'Super Meeple', 'テンデイズゲームズ (Ten Days Games)', 'uplay.it edizioni', 'YOKA Games']","['Economic', 'Exploration', 'Pirates']","['Cities: Maracaibo (Venezuela)', 'Components: Control Boards', 'Components: Map (Continental / National scale)', 'Components: Multi-Use Cards', 'Country: Venezuela', 'Game: Maracaibo', 'Players: Games with Solitaire Rules', 'Region: Caribbean Sea', 'Theme: Colonial']","['Contracts', 'End Game Bonuses', 'Events', 'Hand Management', 'Income', 'Movement Points', 'Narrative Choice / Paragraph', 'Point to Point Movement', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Stock Holding', 'Sudden Death Ending', 'Tech Trees / Tech Tracks', 'Track Movement', 'Variable Set-up']",,,,,2019-11-02,37,2021-02-27,2803,2019-11-02,,,,,,,,,,,,,,,,,23,2021-02-13,809,2019-11-09,,,,,,,,,https://boardgamegeek.com/boardgame/276025
284083,The Crew: The Quest for Planet Nine,['Thomas Sing'],['Marco Armbruster'],2019,2,5,10,20,20,20,"['KOSMOS', '999 Games', 'Brain Games', 'Devir', 'Galakta', 'Giochi Uniti', 'GP Games', 'Ideal Board Games', 'IELLO', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'MINDOK', 'Swan Panasia Co., Ltd.', 'Zvezda']","['Card Game', 'Science Fiction', 'Space Exploration']","['Digital Implementations: Board Game Arena', 'Game: The Crew', 'Mechanism: Campaign Games', ""Space: Earth's Solar System""]","['Communication Limits', 'Cooperative Game', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Trick-taking']",,,,,2019-11-30,38,2021-04-24,2134,2019-11-30,,,,,,,,,2,2021-02-13,503,2019-11-30,,,,,35,2021-02-06,919,2019-11-30,,,,,,,,,https://boardgamegeek.com/boardgame/284083
55690,Kingdom Death: Monster,['Adam Poots'],"['Zeen Chin', 'Lokman Lam', 'Lorinda Tomko']",2015,1,4,17,180,60,180,['Kingdom Death'],"['Adventure', 'Fantasy', 'Horror', 'Mature / Adult', 'Miniatures', 'Mythology']","['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Kingdom Death Monster', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Role Playing', 'Solo / Solitaire Game', 'Storytelling']",,,,,2018-10-06,32,2019-01-19,39,2021-04-24,,,,,,,,,,,,,,,,,,,,,6,2018-11-24,9,2021-02-06,,,,,https://boardgamegeek.com/boardgame/55690
285774,Marvel Champions: The Card Game,"['Michael Boggs', 'Nate French', 'Caleb Grace']",[],2019,1,4,14,90,45,90,"['Fantasy Flight Games', 'ADC Blackfire Entertainment', 'Asmodee', 'Asmodee China', 'Asmodee Italia', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'NeoTroy Games']","['Card Game', 'Collectible Components', 'Comic Book / Strip']","['Collectible: Living Card Game (Fantasy Flight Games)', 'Comic Books: Marvel Universe', 'Game: Marvel Champions – The Card Game', 'Players: Games with Solitaire Rules', 'Theme: Superheroes']","['Cooperative Game', 'Deck Construction', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",,,,,2019-11-02,40,2021-05-15,2879,2019-11-02,,,,,2,2019-11-30,7,2019-11-09,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/285774
126163,Tzolk'in: The Mayan Calendar,"['Simone Luciani', 'Daniele Tascini']",['Milan Vavroň'],2012,2,4,13,90,90,90,"['Czech Games Edition', 'Cranio Creations', 'Devir', 'DiceTree Games', 'GaGa Games', 'The Game Master BV', 'Heidelberger Spieleverlag', 'Hobby Japan', 'IELLO', 'Lex Games', 'MINDOK', 'One Moment Games', 'Rebel Sp. z o.o.', 'Rio Grande Games', 'Zacatrus']","['Ancient', 'Civilization', 'Economic', 'Farming', 'Mythology']","['Components: Gears', 'Country: Mexico', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Boiteajeux', ""Game: Tzolk'in – The Mayan Calendar"", 'Theme: Mayans', 'Theme: Native Americans / First Peoples', 'Theme: Tropical']","['Bias', 'End Game Bonuses', 'Turn Order: Claim Action', 'Worker Placement']",,,,,2018-10-06,37,2019-05-25,41,2021-03-13,,,,,,,,,,,,,,,,,29,2019-09-14,40,2021-03-20,,,,,,,,,https://boardgamegeek.com/boardgame/126163
2651,Power Grid,['Friedemann Friese'],"['Domonkos Bence', 'Antonio Dessi', 'Lars-Arne ""Maura"" Kalusky', 'Prapach Lapamnuaysap', 'Harald Lieske']",2004,2,6,12,120,120,120,"['2F-Spiele', '999 Games', 'Albi', 'Arclight', 'Brain Games', 'Edge Entertainment', 'Galápagos Jogos', 'Gém Klub Kft.', 'Giochi Uniti', 'Hobby World', 'Ideal Board Games', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'Lautapelit.fi', 'Rio Grande Games', 'Runadrake', 'Siam Board Games', 'Smart Ltd', 'Stratelibri', 'Swan Panasia Co., Ltd.']","['Economic', 'Industry / Manufacturing']","['Components: Map (Continental / National scale)', 'Country: Germany', 'Country: USA', 'Game: Power Grid', 'Mechanism: Tableau Building']","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Catch the Leader', 'Income', 'Market', 'Network and Route Building', 'Turn Order: Stat-Based']",,,,,2018-10-06,33,2018-11-03,42,2021-05-15,,,,,,,,,,,,,,,,,29,2018-10-06,46,2021-02-20,,,,,,,,,https://boardgamegeek.com/boardgame/2651
247763,Underwater Cities,['Vladimír Suchý'],"['Uildrim', 'Milan Vavroň']",2018,1,4,12,150,80,150,"['Delicious Games', 'Arrakis Games', 'Atalia', 'Gém Klub Kft.', 'Hobby World', 'MeepleBR', 'MINDOK', 'MS Edizioni', 'MYBG Co., Ltd.', 'Pegasus Spiele', 'Portal Games', 'Rio Grande Games', 'sternenschimmermeer', '数寄ゲームズ (Suki Games)']","['Card Game', 'City Building', 'Civilization', 'Industry / Manufacturing', 'Nautical', 'Science Fiction']","['Digital Implementations: Yucata', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Theme: Under the Sea']","['End Game Bonuses', 'Hand Management', 'Income', 'Network and Route Building', 'Solo / Solitaire Game', 'Turn Order: Stat-Based', 'Worker Placement']",,,,,2018-11-24,42,2021-03-13,1816,2018-11-24,,,,,,,,,,,,,,,,,28,2021-03-27,620,2018-12-08,,,,,,,,,https://boardgamegeek.com/boardgame/247763
185343,Anachrony,"['Dávid Turczi', 'Richard Amann', 'Viktor Peter']","['Villő Farkas', 'László Fejes', 'Laslo Forgach', 'Márton Gyula Kiss', 'Péter Meszlényi']",2017,1,4,15,120,30,120,"['Mindclash Games', 'Albi', 'Albi Polska', 'CrowD Games', 'Engames', 'Games Warehouse', 'Korea Boardgames Co., Ltd.', 'Maldito Games', 'MYBG Co., Ltd.']","['Economic', 'Science Fiction']","['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Anachrony', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Theme: Post-Apocalyptic', 'Theme: Time Travel']","['Dice Rolling', 'Solo / Solitaire Game', 'Tug of War', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types']",,,,,2018-10-06,44,2021-04-10,69,2018-10-06,,,,,,,,,,,,,,,,,32,2021-03-27,41,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/185343
